International Journal of Morphology;journal;ISSN 07179367, 07179502
Thermophysics and Aeromechanics;journal;ISSN 08698643
Educacion Medica;journal;ISSN 15751813
International Journal of Public Policy;journal;ISSN 17400600, 17400619
International Journal of Environment and Health;journal;ISSN 17434963, 17434955
Research Journal of Microbiology;journal;ISSN 18164935
Journal of Pacific Rim Psychology;journal;ISSN 18344909
Proceedings of 2008 ACM CoNEXT Conference - 4th International Conference on Emerging Networking EXperiments and Technologies, CoNEXT '08;conference and proceeding;-
Cultura y Educacion;journal;ISSN 11356405, 15784118
Revista Colombiana de Entomologia;journal;ISSN 01200488
Revista de Cercetare si Interventie Sociala;journal;ISSN 15833410, 15845397
International Journal of Open Source Software and Processes;journal;ISSN 19423934, 19423926
Journal of Management Accounting Research;journal;ISSN 15588033, 10492127
International Journal of Autonomous and Adaptive Communications Systems;journal;ISSN 17548632, 17548640
International Journal of Computer Aided Engineering and Technology;journal;ISSN 17572665, 17572657
Mund-, Kiefer- und Gesichtschirurgie : MKG;journal;ISSN 14343940, 14329417
Archivos de la Sociedad Espanola de Oftalmologia;journal;ISSN 03656691
Chemie-Ingenieur-Technik;journal;ISSN 15222640, 0009286X
Sen'i Gakkaishi;journal;ISSN 00379875
Binggong Xuebao/Acta Armamentarii;journal;ISSN 10001093
Castanea;journal;ISSN 00087475
International Journal of Network Management;journal;ISSN 10557148, 10991190
Progress in Chemistry;journal;ISSN 1005281X
Bulletin of the Geological Survey of Canada;journal;ISSN 00687626
Chinese Journal of Inorganic Chemistry;journal;ISSN 10014861
Allgemeine Forst und Jagdzeitung;journal;ISSN 00025852
Middle Eastern Studies;journal;ISSN 00263206
Journal of trauma nursing : the official journal of the Society of Trauma Nurses;journal;ISSN 10787496
European Journal of Cancer, Supplement;journal;ISSN 13596349
Journal of Research in Medical Sciences;journal;ISSN 17351995
Journal of Venomous Animals and Toxins Including Tropical Diseases;journal;ISSN 16789180, 16789199
Journal of Teaching in International Business;journal;ISSN 08975930
Saude e Sociedade;journal;ISSN 01041290
2007 60th Annual Conference for Protective Relay Engineers;conference and proceeding;-
Proceedings - 10th IEEE International Symposium on Object and Component-Oriented Real-Time Distributed Computing, ISORC 2007;conference and proceeding;-
WSEAS Transactions on Environment and Development;journal;ISSN 17905079
Romanian Reports on Physics;journal;ISSN 18418759, 12211451
Proceedings of the 5th International Workshop on Model-Based Methodologies for Pervasive and Embedded Software, MOMPES 2008;conference and proceeding;-
Proceedings of the 2nd International Conference on Information Security and Assurance, ISA 2008;conference and proceeding;-
Japanese Journal of Political Science;journal;ISSN 14681099, 14740060
Latin American Journal of Solids and Structures;journal;ISSN 16797817, 16797825
South African Journal of Philosophy;journal;ISSN 02580136
Journal for the Study of the Pseudepigrapha;journal;ISSN 09518207, 17455286
Proceedings of the 2009 ICSE Workshop on Emerging Trends in Free/Libre/Open Source Software Research and Development, FLOSS 2009;conference and proceeding;-
Transylvanian Review;journal;ISSN 15849422, 12211249
Advances in Mathematical Physics;journal;ISSN 16879120, 16879139
Education Therapeutique du Patient;journal;ISSN 21000808, 21000816
International Journal of Wine Business Research;journal;ISSN 17511070, 17511062
Social Work with Groups;journal;ISSN 15409481, 01609513
Gruppenpsychotherapie und Gruppendynamik;journal;ISSN 00174947
Journal of Clinical Ethics;journal;ISSN 10467890
Tierarztliche Umschau;journal;ISSN 00493864
Pharmaceutical Journal;journal;ISSN 00316873
Osteuropa;journal;ISSN 00306428, 09416293
Spectroscopy Europe;journal;ISSN 09660941
Indian Journal of Dental Research;journal;ISSN 19983603, 09709290
Oxidation Communications;journal;ISSN 02094541
Journal of Natural Remedies;journal;ISSN 09725547
Canadian journal of rural medicine : the official journal of the Society of Rural Physicians of Canada = Journal canadien de la medecine rurale : le journal officiel de la Societe de medecine rurale du Canada;journal;ISSN 1488237X, 12037796
Atlantic Economic Journal;journal;ISSN 01974254
Journal of Academic Ethics;journal;ISSN 15701727
Personalized Medicine;journal;ISSN 17410541
Iranian Journal of Allergy, Asthma and Immunology;journal;ISSN 17351502, 17355249
American Journal of Sexuality Education;journal;ISSN 15546136, 15546128
Polimeros;journal;ISSN 01041428
American Journal of Pharmacology and Toxicology;journal;ISSN 15574970, 15574962
Electronic Journal of Theoretical Physics;journal;ISSN 17295254
Carnets de Geologie;journal;ISSN 17652553, 16340744
Contemporary Issues in Early Childhood;journal;ISSN 14639491
SPEEDAM 2008 - International Symposium on Power Electronics, Electrical Drives, Automation and Motion;conference and proceeding;-
Biomolecules and Therapeutics;journal;ISSN 20054483, 19769148
SAS Journal;journal;ISSN 19359810
CYTA - Journal of Food;journal;ISSN 19476337, 19476345
Jaen Journal on Approximation;journal;ISSN 18893066, 19897251
International Journal of Arts and Technology;journal;ISSN 17548853
Vestnik St. Petersburg University: Mathematics;journal;ISSN 10634541, 19347855
Journal of Integrative Agriculture;journal;ISSN 20953119
SAE Technical Papers;journal;ISSN 01487191
Proceedings - ASPE Spring Topical Meeting on Vibration Assisted Machining Technology, ASPE 2007;conference and proceeding;-
Twenty Years of Ozone Decline - Proceedings of the Symposium for the 20th Anniversary of the Montreal Protocol;conference and proceeding;-
Nukleonika;journal;ISSN 00295922, 15085791
Journal of Extension;journal;ISSN 10775315
Zhurnal Obshchei Biologii;journal;ISSN 00444596
L'Encephale;journal;ISSN 00137006
Journal of Mines, Metals and Fuels;journal;ISSN 00222755
Annals of Microbiology;journal;ISSN 15904261
Materials at High Temperatures;journal;ISSN 09603409
Pollution Research;journal;ISSN 02578050
Journal of Cosmetic Science;journal;ISSN 15257886
Solid State Technology;journal;ISSN 0038111X
Biomedizinische Technik. Biomedical engineering;journal;ISSN 00135585
Australian and New Zealand Journal of Audiology;journal;ISSN 01571532, 14434873
International Conference on Digital Printing Technologies;conference and proceeding;ISSN 21694362
Pharmaceutical Care and Research;journal;ISSN 16712838
Progres en Urologie - FMC;journal;ISSN 11667087, 1761676X
Yingyong Jichu yu Gongcheng Kexue Xuebao/Journal of Basic Science and Engineering;journal;ISSN 10050930
Physics Education;journal;ISSN 00319120
Journal of Futures Studies;journal;ISSN 10276084
International Journal of Cancer Research;journal;ISSN 18119727, 18119735
Revista Escola de Minas;journal;ISSN 03704467
Insulin;journal;ISSN 15570843
International Journal of Botany;journal;ISSN 18119719, 18119700
Maderas: Ciencia y Tecnologia;journal;ISSN 07173644, 0718221X
Iranian Journal of Nuclear Medicine;journal;ISSN 16812824
Australian Journal of Linguistics;journal;ISSN 07268602
2008 12th International Middle East Power System Conference, MEPCON 2008;conference and proceeding;-
Archeologicke Rozhledy;journal;ISSN 03231267
Acta Polytechnica Hungarica;journal;ISSN 17858860
Computer Systems Science and Engineering;journal;ISSN 02676192
Verhandlungen der Deutschen Gesellschaft für Pathologie;journal;ISSN 00704113
Journal of Medical Speech-Language Pathology;journal;ISSN 10651438
Annales d'Urologie;journal;ISSN 17683378, 00034401
Clinical Microbiology Newsletter;journal;ISSN 01964399
Journal of Applied Animal Research;journal;ISSN 09712119
Journal of Pharmacy Practice and Research;journal;ISSN 1445937X
Scientia Iranica;journal;ISSN 10263098
Arhiv za Higijenu Rada i Toksikologiju;journal;ISSN 00041254
Acta Horticulturae;book serie;ISSN 05677572
Scandinavian Journal of Laboratory Animal Science;journal;ISSN 09013393
Australian Journal of Primary Health;journal;ISSN 14487527
JONA's Healthcare Law, Ethics, and Regulation;journal;ISSN 1530073X, 15209229, 1539073X
Gesundheitsokonomie und Qualitatsmanagement;journal;ISSN 14394049, 14322625
Plasma Physics Reports;journal;ISSN 1063780X
Giornale Italiano di Dermatologia e Venereologia;journal;ISSN 03920488
Erwerbs-Obstbau;journal;ISSN 00140309, 14390302
The Canadian journal of infection control : the official journal of the Community & Hospital Infection Control Association-Canada = Revue canadienne de prevention des infections / Association pour la prevention des infections a l'hopit;journal;ISSN 11835702
Proceedings of the International Thermal Spray Conference;conference and proceeding;-
Progress in Biomedical Optics and Imaging - Proceedings of SPIE;conference and proceeding;ISSN 16057422
Acta Geodaetica et Cartographica Sinica;journal;ISSN 10011595
Zeitschrift für Personalpsychologie;journal;ISSN 16176391
Advances in Learning and Behavioral Disabilities;journal;ISSN 0735004X
International Journal of Entrepreneurship and Innovation Management;journal;ISSN 17415098, 1368275X
Computational Mathematics and Mathematical Physics;journal;ISSN 09655425
IRRIGA;journal;ISSN 14137895
International Journal of Ecodynamics;journal;ISSN 17435250, 17435242
Economic Analysis and Policy;journal;ISSN 03135926
ACM International Conference Proceeding Series;conference and proceeding;-
Producao;journal;ISSN 01036513
Social Work in Public Health;journal;ISSN 19371918, 1937190X
Journal of Medical Case Reports;journal;ISSN 17521947
ICCC 2007 - 5th IEEE International Conference on Computational Cybernetics, Proceedings;conference and proceeding;-
Revue d Etudes Augustiniennes et Patristiques;journal;ISSN 17689260
Proceedings - Cybersecurity Applications and Technology Conference for Homeland Security, CATCH 2009;conference and proceeding;-
Revista Brasileira de Cineantropometria e Desempenho Humano;journal;ISSN 14158426, 19800037
ISIPTA 2009 - Proceedings of the 6th International Symposium on Imprecise Probability: Theories and Applications;conference and proceeding;-
VRIPHYS 2008 - 5th Workshop on Virtual Reality Interactions and Physical Simulations;conference and proceeding;-
Acta Pathologica Microbiologica et Immunologica Scandinavica - Supplementum;journal;ISSN 0903465X, 16005503
Ceskoslovenska Psychologie;journal;ISSN 0009062X
Journal of Dementia Care;journal;ISSN 13518372
Physician and Sportsmedicine;journal;ISSN 00913847
Environmental Protection Engineering;journal;ISSN 03248828
Techniques in Regional Anesthesia and Pain Management;journal;ISSN 1084208X
Earth Sciences History;journal;ISSN 0736623X
South Asia Research;journal;ISSN 02627280
Fuel Cells Bulletin;journal;ISSN 14642859
Microelectronics International;journal;ISSN 13565362
Biomedical Instrumentation and Technology;journal;ISSN 08998205
Journal of Cytology;journal;ISSN 09709371, 09745165
Tribology in Industry;journal;ISSN 03548996
Journal of Progressive Human Services;journal;ISSN 10428232
Journal of the Korean Ceramic Society;journal;ISSN 12297801
Research in African Literatures;journal;ISSN 15272044, 00345210
Environmental Bioindicators;journal;ISSN 15555267, 15555275
Russian History;journal;ISSN 0094288X
International Journal of Data Mining and Bioinformatics;journal;ISSN 17485681, 17485673
Journal of the Institute of Telecommunications Professionals;journal;ISSN 17559278
Foot and Ankle Specialist;journal;ISSN 19387636, 19386400
2009 IEEE Intrumentation and Measurement Technology Conference, I2MTC 2009;conference and proceeding;-
2009 3rd International Symposium on Empirical Software Engineering and Measurement, ESEM 2009;conference and proceeding;-
ICPS'09 - Proceedings of the 2009 International Conference on Pervasive Services and Co-located Workshops;conference and proceeding;-
Proceedings - 9th IEEE International Symposium on Web Site Evolution, WSE 2007;conference and proceeding;-
International Journal of Global Warming;journal;ISSN 17582091, 17582083
Industrial Diamond Review;journal;ISSN 00198145
Archives de Pediatrie;journal;ISSN 0929693X
Pakistan Journal of Medical Sciences;journal;ISSN 1681715X, 1682024X
Acta Societatis Botanicorum Poloniae;journal;ISSN 00016977
Mineralogia Polonica;journal;ISSN 00326267
Physikalische Medizin Rehabilitationsmedizin Kurortmedizin;journal;ISSN 09406689
Road and Transport Research;journal;ISSN 10375783
Canadian Journal of Sociology;journal;ISSN 03186431
Zentralblatt für Chirurgie;journal;ISSN 14389592, 0044409X
Education Next;journal;ISSN 15399672, 15399664
International Journal of Fluid Mechanics Research;journal;ISSN 10642277
Der Chirurg;journal;ISSN 00094722
Primary dental care : journal of the Faculty of General Dental Practitioners (UK);journal;ISSN 13557610
Doklady Chemistry;journal;ISSN 00125008, 16083113
Genus;journal;ISSN 00166987
Classical Quarterly;journal;ISSN 00098388, 14716844
HealthcarePapers;journal;ISSN 1488917X
Record - IEEE PLANS, Position Location and Navigation Symposium;conference and proceeding;-
International Workshop on Principles of Software Evolution (IWPSE);conference and proceeding;-
Nihon Reoroji Gakkaishi;journal;ISSN 03871533
Advances in Econometrics;book serie;ISSN 07319053
Expert Review of Clinical Immunology;journal;ISSN 1744666X, 17448409
Mana: Estudos de Antropologia Social;journal;ISSN 01049313
Proceedings - 2007 IEEE International Conference on Services Computing, SCC 2007;conference and proceeding;-
Agrokemia es Talajtan;journal;ISSN 15882713, 00021873
Proceedings of the 5th International Workshop on Java Technologies for Real-Time and Embedded Systems, JTRES 2007;conference and proceeding;-
Journal of Alternative Investments;journal;ISSN 15203255
2008 3DTV-Conference: The True Vision - Capture, Transmission and Display of 3D Video, 3DTV-CON 2008 Proceedings;conference and proceeding;-
CLADE - Proceedings of the 6th International Workshop on Challenges of Large Applications in Distributed Environments 2008, CLADE'08;conference and proceeding;-
Proceedings of the 1st International Workshop on Image Mining Theory and Applications, IMTA 2008 - In Conjunction with VIISIGRAPP 2008;conference and proceeding;-
International Journal of Computational Intelligence and Applications;journal;ISSN 14690268
Proceedings of the 3rd International Workshop on Virtualization Technologies in Distributed Computing, VTDC'09;conference and proceeding;-
SPE Rocky Mountain Petroleum Technology Conference 2009;conference and proceeding;-
Procedia Chemistry;conference and proceeding;ISSN 18766196
Q2SWinet'09 - Proceedings of the 5th ACM International Symposium on QoS and Security for Wireless and Mobile Networks;conference and proceeding;-
Proceedings of the 2nd Workshop on High Performance Computational Finance, WHPCF '09;conference and proceeding;-
Journal for East European Management Studies;journal;ISSN 18620019, 09496181
Prilozi Instituta za Arheologiju;journal;ISSN 13300644
Proceedings of the 2007 Conference of the Center for Advanced Studies on Collaborative Research, CASCON '07;conference and proceeding;-
Patient Preference and Adherence;journal;ISSN 1177889X
Sao Paulo em Perspectiva;journal;ISSN 01028839, 18069452
Nano Biomedicine and Engineering;journal;ISSN 21505578
Rivista di Biologia - Biology Forum;journal;ISSN 00356050
NFD Information-Wissenschaft und Praxis;journal;ISSN 14344653
Neuropsychiatrie de l'Enfance et de l'Adolescence;journal;ISSN 02229617
Paediatrics and Child Health;journal;ISSN 12057088
Jornal Brasileiro de Psiquiatria;journal;ISSN 00472085
Veterinarski Arhiv;journal;ISSN 03725480, 13318055
Muelleria;journal;ISSN 00771813
Entomologia Generalis;journal;ISSN 01718177
Review of Political Economy;journal;ISSN 14653982, 09538259
Nursing praxis in New Zealand inc;journal;ISSN 01127438
Research and theory for nursing practice;journal;ISSN 15416577
Journal of Biological Systems;journal;ISSN 02183390
Policy brief (UCLA Center for Health Policy Research);journal;-
Ethnologia Europaea;journal;ISSN 04254597, 16043030
Geo-Spatial Information Science;journal;ISSN 10095020
Proceedings - Conference on Local Computer Networks, LCN;conference and proceeding;-
Tamkang Journal of Mathematics;journal;ISSN 00492930
IEEJ Transactions on Electronics, Information and Systems;journal;ISSN 03854221
Expert Review of Dermatology;journal;ISSN 17469880, 17469872
Journal of Landscape Ecology;journal;ISSN 15894673
Proceedings of the 6th international Conference on Interaction Design And Children, IDC 2007;conference and proceeding;-
Australian Entomologist;journal;ISSN 13206133
1st International Workshop on Cognitive Radio and Advanced Spectrum Management, CogART 2008;conference and proceeding;-
Proceedings - 14th IEEE International On-Line Testing Symposium, IOLTS 2008;conference and proceeding;-
"Proceedings of the 5th International Workshop on Modelling, Simulation, Verification and Validation of Enterprise Information Systems -  MSVVEIS 2007; In Conjunction with ICEIS 2007";conference and proceeding;-
Advances in Physical Chemistry;journal;ISSN 16877985
2009 IEEE Symposium on Computational Intelligence in Scheduling, CI-Sched 2009 - Proceedings;conference and proceeding;-
Chinese Management Studies;journal;ISSN 1750614X
2009 IEEE Conference on Computer Vision and Pattern Recognition, CVPR 2009;conference and proceeding;-
Primate Conservation;journal;ISSN 08986207
KONA Powder and Particle Journal;journal;ISSN 02884534, 21875537
AIAA/AAS Astrodynamics Specialist Conference and Exhibit;conference and proceeding;-
Journal of Bronchology and Interventional Pulmonology;journal;ISSN 19488270, 19446586
Organic Communications;journal;ISSN 13076175
Mental Illness;journal;ISSN 20367457, 20367465
Advances in Knowledge Organization;conference and proceeding;ISSN 9385495, 09385495
Journal of the Chinese Society of Corrosion and Protection;journal;ISSN 10054537
Journal of Commercial Biotechnology;journal;ISSN 14628732, 1478565X
Israel Journal of Plant Sciences;journal;ISSN 07929978
Yadian Yu Shengguang/Piezoelectrics and Acoustooptics;journal;ISSN 10042474
Mikrobiyoloji Bulteni;journal;ISSN 03749096
Journal of Camel Practice and Research;journal;ISSN 09716777
Criminal Justice Ethics;journal;ISSN 0731129X
International Journal of Environmental Technology and Management;journal;ISSN 1741511X, 14662132
Current History;journal;ISSN 00113530
Trends in Glycoscience and Glycotechnology;journal;ISSN 09157352
AANA Journal;journal;ISSN 00946354
Chinese Journal of Chemical Physics;journal;ISSN 16740068, 10037713
International Journal of Historical Archeology;journal;ISSN 10927697, 15737748
Monographs in human genetics;book serie;ISSN 16623835, 00770876
Norwegian Archaeological Review;journal;ISSN 00293652
Proceedings - IEEE/ACM International Workshop on Grid Computing;conference and proceeding;ISSN 15505510
International Journal of Low Radiation;journal;ISSN 17419190, 14776545
Journal of Education Finance;journal;ISSN 00989495
European Journal of Trauma and Emergency Surgery;journal;ISSN 18639933
Risk Management;journal;ISSN 17434637, 14603799
Education, Citizenship and Social Justice;journal;ISSN 17461987, 17461979
Mens Sana Monographs;journal;ISSN 09731229
10th IFIP/IEEE International Symposium on Integrated Network Management 2007, IM '07;conference and proceeding;-
International Journal of Mechanical and Materials Engineering;journal;ISSN 18230334
Journal of Plant Diseases and Proctection, Supplement;journal;ISSN 18614051
Proceedings ISM Workshops 2007 9th IEEE International Symposium on Multimedia - Workshops;conference and proceeding;-
Proceedings - IEEE Computer Society Annual Symposium on VLSI: Trends in VLSI Technology and Design, ISVLSI 2008;conference and proceeding;-
ESA - Workshop on Dust in Planetary Systems;conference and proceeding;-
Proceedings of the 1st Canada-US Rock Mechanics Symposium - Rock Mechanics Meeting Society's Challenges and Demands;conference and proceeding;-
Klio;journal;ISSN 00756334
Handbook of Agricultural Economics;book serie;ISSN 15740072
European Early Childhood Education Research Journal;journal;ISSN 1350293X, 17521807
Harvard Papers in Botany;journal;ISSN 19382944, 10434534
Proceedings of the 9th WSEAS International Conference on Power Systems, PS '09;conference and proceeding;-
Halduskultuur;journal;ISSN 17366070
SAE International Journal of Materials and Manufacturing;journal;ISSN 19463979
Open Biotechnology Journal;journal;ISSN 18740707
Journal of Applied Analysis;journal;ISSN 14256908
Education for Primary Care;journal;ISSN 1475990X, 14739879
Library and Information Science;journal;ISSN 03734447
Psychologie Francaise;journal;ISSN 00332984
Melbourne University Law Review;journal;ISSN 00258938
NAFO Scientific Council Studies;journal;ISSN 02506432
Science and Sports;journal;ISSN 07651597
New Zealand Entomologist;journal;ISSN 00779962
Genetic Counseling;journal;ISSN 10158146
Taiwan Journal of Forest Science;journal;ISSN 10264469
Journal Asiatique;journal;ISSN 17831504, 0021762X
Dianzi Yu Xinxi Xuebao/Journal of Electronics and Information Technology;journal;ISSN 10095896
General Dentistry;journal;ISSN 03636771
Imaging Science Journal;journal;ISSN 13682199
Acute Pain;journal;ISSN 13660071
International Journal for Engineering Modelling;journal;ISSN 13301365
Energetika;journal;ISSN 02357208
Economic Computation and Economic Cybernetics Studies and Research;journal;ISSN 05857511, 0424267X
Geologie de la France;journal;ISSN 16385977, 02460874
World of Metallurgy - ERZMETALL;journal;ISSN 16132394
Landbauforschung Volkenrode;journal;ISSN 04586859
The Korean journal of gastroenterology = Taehan Sohwagi Hakhoe chi;journal;ISSN 15989992
Gynaecologia et Perinatologia, Supplement;journal;ISSN 13310151
Huagong Xuebao/Journal of Chemical Industry and Engineering (China);journal;ISSN 04381157
Middle East Quarterly;journal;ISSN 10739467
Religion, State and Society;journal;ISSN 09637494
Norsk Epidemiologi;journal;ISSN 08032491
Radiologia Brasileira;journal;ISSN 01003984
Shenzhen Daxue Xuebao (Ligong Ban)/Journal of Shenzhen University Science and Engineering;journal;ISSN 10002618
International Journal of Diabetes in Developing Countries;journal;ISSN 09733930
Acta Ichthyologica et Piscatoria;journal;ISSN 17341515, 01371592
Indian Journal of Radio and Space Physics;journal;ISSN 03678393
British Journal of Health Care Management;journal;ISSN 13580574
Journal of Teaching in Social Work;journal;ISSN 08841233, 15407349
RIAI - Revista Iberoamericana de Automatica e Informatica Industrial;journal;ISSN 16977920, 16977912
European Journal of Crime, Criminal Law and Criminal Justice;journal;ISSN 15718174, 09289569
2007 4th Annual IEEE Consumer Communications and Networking Conference, CCNC 2007;conference and proceeding;-
Hypertext 2007: Proceedings of the Eighteenth ACM Conference on Hypertext and Hypermedia, HT'07;conference and proceeding;-
2007 International Conference on Solid Dielectrics, ICSD;conference and proceeding;-
Proceedings of the 2007 IEEE Information Theory Workshop on Information Theory for Wireless Networks, ITW;conference and proceeding;-
Acta Agronomica Sinica;journal;ISSN 18752780
Journal of the Balkan Tribological Association;journal;ISSN 13104772
Electronic Journal of Research in Educational Psychology;journal;ISSN 16995880, 16962095
Proceedings of the 2009 IEEE Computer Society Annual Symposium on VLSI, ISVLSI 2009;conference and proceeding;-
Journal of Australian Political Economy;journal;ISSN 01565826
International Journal of Enterprise Network Management;journal;ISSN 17481252, 17481260
Biocybernetics and Biomedical Engineering;journal;ISSN 02085216
2009 International Workshop on Local and Non-Local Approximation in Image Processing, LNLA 2009;conference and proceeding;-
Ansiedad y Estres;journal;ISSN 11347937
South African Journal of Industrial Engineering;journal;ISSN 22247890, 1012277X
SAE International Journal of Aerospace;journal;ISSN 19463855
Expert Review of Hematology;journal;ISSN 17474086
Indian Journal of Horticulture;journal;ISSN 00195251, 09728538
International Journal of Pavement Research and Technology;journal;ISSN 19971400, 19966814
International Journal of Shipping and Transport Logistics;journal;ISSN 17566517, 17566525
International Journal of Therapy and Rehabilitation;journal;ISSN 17411645
Hamadryad;journal;ISSN 0972205X
Welding and Cutting;journal;ISSN 16123433
Agrochimica;journal;ISSN 00021857
IEEE Spectrum;journal;ISSN 00189235
Microwave Journal;journal;ISSN 01926225
Przeglad Elektrotechniczny;journal;ISSN 00332097
Saudi Medical Journal;journal;ISSN 03795284
Korean Journal of Microbiology and Biotechnology;journal;ISSN 1598642X
Care Management Journals;journal;ISSN 15210987
Gastroenterologia y Hepatologia;journal;ISSN 02105705
Memoirs of the Queensland Museum;journal;ISSN 00798835
ZFV - Zeitschrift für Geodasie, Geoinformation und Landmanagement;journal;ISSN 16188950
Tropical gastroenterology : official journal of the Digestive Diseases Foundation;journal;ISSN 0250636X
Conference Proceedings of the International Symposium on Signals, Systems and Electronics;conference and proceeding;ISSN 21610827
Nippon Kikai Gakkai Ronbunshu, C Hen/Transactions of the Japan Society of Mechanical Engineers, Part C;journal;ISSN 03875024
International Journal of Mathematics and Mathematical Sciences;journal;ISSN 01611712, 16870425
Russian Physics Journal;journal;ISSN 10648887
Teaching Mathematics and its Applications;journal;ISSN 02683679
Journal of HIV/AIDS Prevention in Children and Youth;journal;ISSN 15538346, 15538613
DISP;journal;ISSN 02513625
Journal of Electrical Engineering;journal;ISSN 13353632
Journal de Therapie Comportementale et Cognitive;journal;ISSN 11551704
International Journal of Accounting, Auditing and Performance Evaluation;journal;ISSN 17408008, 17408016
Journal of Marketing Channels;journal;ISSN 1046669X, 15407039
European Science Editing;journal;ISSN 02583127
Revista de Economia e Sociologia Rural;journal;ISSN 01032003
Memoir of the Fukui Prefectural Dinosaur Museum;journal;ISSN 13475622
Health Education;journal;ISSN 09654283
E a M: Ekonomie a Management;journal;ISSN 12123609
Material Religion;journal;ISSN 17432200, 17518342
WIT Transactions on the Built Environment;conference and proceeding;ISSN 17433509
Journal of Historical Pragmatics;journal;ISSN 15699854, 15665852
Third Text;journal;ISSN 09528822
Global Journal of Flexible Systems Management;journal;ISSN 09722696
Asian Journal of Biochemistry;journal;ISSN 18159923
4th International Conference on Networked Sensing Systems, INSS;conference and proceeding;-
2008 International ITG Workshop on Smart Antennas, WSA 2008;conference and proceeding;-
2008 Hands-free Speech Communication and Microphone Arrays, Proceedings, HSCMA 2008;conference and proceeding;-
Politics and Policy;journal;ISSN 15555623
Peer-to-Peer Networking and Applications;journal;ISSN 19366450, 19366442
WSEAS Transactions on Business and Economics;journal;ISSN 11099526
SASO 2009 - 3rd IEEE International Conference on Self-Adaptive and Self-Organizing Systems;conference and proceeding;-
SEFM 2009 - 7th IEEE International Conference on Software Engineering and Formal Methods;conference and proceeding;-
Estonian Journal of Engineering;journal;ISSN 17367522, 17366038
Faith and Philosophy;journal;ISSN 21533393, 07397046
Brill's Journal of Afroasiatic Languages and Linguistics;journal;ISSN 18766633, 18776930
Health Care Manager;journal;ISSN 15255794, 1550512X
Chung-kuo Kung Ch'eng Hsueh K'an/Journal of the Chinese Institute of Engineers;journal;ISSN 02533839
Adsorption Science and Technology;journal;ISSN 02636174
Radical history review;journal;ISSN 01636545, 15341453
Promet - Traffic - Traffico;journal;ISSN 03535320
Gas Wasserfach Wasser Abwasser;journal;ISSN 00163651
Neurologia i Neurochirurgia Polska;journal;ISSN 00283843
Journal of Internet Technology;journal;ISSN 16079264
Medicina;journal;ISSN 00766046
Acta Reumatologica Portuguesa;journal;ISSN 0303464X
Penn State Environmental Law Review;journal;ISSN 15463427
International Journal of Sustainable Development;journal;ISSN 09601406, 17415268
Chemical Research in Chinese Universities;journal;ISSN 10059040
Jisuanji Fuzhu Sheji Yu Tuxingxue Xuebao/Journal of Computer-Aided Design and Computer Graphics;journal;ISSN 10039775
Russian Microelectronics;journal;ISSN 10637397, 16083415
Observatory;journal;ISSN 00297704
Classical Philology;journal;ISSN 0009837X
Education for Information;journal;ISSN 01678329
Palpu Chongi Gisul/Journal of Korea Technical Association of the Pulp and Paper Industry;journal;ISSN 02533200
Natural Product Sciences;journal;ISSN 12263907
Device Research Conference - Conference Digest, DRC;conference and proceeding;ISSN 15483770
Archives des Maladies Professionnelles et de l'Environnement;journal;ISSN 17758785
IEEJ Transactions on Sensors and Micromachines;journal;ISSN 13475525, 13418939
Zhongbei Daxue Xuebao (Ziran Kexue Ban)/Journal of North University of China (Natural Science Edition);journal;ISSN 16733193
Current Nutrition and Food Science;journal;ISSN 15734013
Interpreting;journal;ISSN 13846647
Langue Francaise;journal;ISSN 00238368
International Journal of Green Economics;journal;ISSN 17449928, 17449936
Pollack Periodica;journal;ISSN 17881994
Medicine;journal;ISSN 13573039
Proceedings - 7th IEEE/ACIS International Conference on Computer and Information Science, IEEE/ACIS ICIS 2008, In conjunction with 2nd IEEE/ACIS Int. Workshop on e-Activity, IEEE/ACIS IWEA 2008;conference and proceeding;-
AACL Bioflux;journal;ISSN 18448143, 18449166
Current Cardiovascular Risk Reports;journal;ISSN 19329520, 19329563
Management Research Review;journal;ISSN 20408269
International Journal of Management in Education;journal;ISSN 1750385X, 17503868
Gynaecologia et Perinatologia;journal;ISSN 13300091
Journal of Computer and Systems Sciences International;journal;ISSN 10642307
Epidemiologia e prevenzione;journal;ISSN 11209763
Acta Agronomica Hungarica;journal;ISSN 15882527, 02380161
History and Philosophy of the Life Sciences;journal;ISSN 17426316, 03919714
Journal of Information Systems;journal;ISSN 08887985
Literature and medicine;journal;ISSN 02789671, 10806571
Svensk Botanisk Tidskrift;journal;ISSN 0039646X
Jiqiren/Robot;journal;ISSN 10020446
Japanese Journal of Veterinary Research;journal;ISSN 00471917
Wiener Medizinische Wochenschrift;journal;ISSN 00435341, 1563258X
Urban History;journal;ISSN 14698706, 09639268
Wirtschaftsdienst;journal;ISSN 00436275
Chemia Analityczna;book serie;ISSN 00692883, 00092223
Development Dialogue;journal;ISSN 03452328
Computing and Informatics;journal;ISSN 13359150
Proceedings ACM SIGUCCS User Services Conference;conference and proceeding;-
Anthropologica;journal;ISSN 00035459
Canadian Biosystems Engineering / Le Genie des biosystems au Canada;journal;ISSN 14929058
Revista de Logopedia, Foniatria y Audiologia;journal;ISSN 02144603
Art Therapy;journal;ISSN 07421656
International Advances in Economic Research;journal;ISSN 10830898
Journal of Applied Sciences;journal;ISSN 18125654, 18125662
